Name,Season,Pitch,Pitches,Vertical Break,Vertical Drop,Horizontal Break,ArmAngle,SpinRate,Events,EV,EV90,maxEV,LA,Barrels,Barrel%,HardHit,HardHit%,NameASCII,PlayerId,MLBAMID
"Kyren Paris",2025,"FA,FC,FS,SI,CH,SL,CU,KC",470,6.884765804468085,27.779434765957458,-3.1712615334042553,37.790398702127646,2312.0787234042555,57,88.09636363636362,106.4,108.7,15.4,8,0.14035087719298245,26,0.45614035087719296,"Kyren Paris","26420",677347
"Derek Hill",2025,"FA,FC,FS,SI,CH,SL,CU,KC",312,7.547773253846153,27.859301955128203,-2.329810301282051,38.109532884615376,2305.6923076923076,54,88.31698113207547,103.5,112.3,4.264150943396227,6,0.1111111111111111,21,0.3888888888888889,"Derek Hill","16947",656537
"Matt Mervis",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC",502,7.238001096621514,27.833311195219128,-5.767030194621516,35.35864591633466,2208.621513944223,66,89.00909090909092,104.7,108.2,21.87878787878788,5,0.07575757575757576,26,0.3939393939393939,"Matt Mervis","27845",670223
"Oswaldo Cabrera",2025,"FA,FC,FS,SI,CH,SL,CU,KC",364,7.2858983096153835,27.001642939560444,-5.123937430494505,37.452150989010995,2278.697802197802,69,88.52388059701494,102,107.5,8.447761194029852,0,0,23,0.3333333333333333,"Oswaldo Cabrera","21707",665828
"James McCann",2025,"FA,FC,FS,SI,CH,SL,CU,KC",319,6.075467727680251,28.474432225705325,-1.3162965287147332,36.84223868338557,2397.5047021943574,58,93.07241379310346,105.7,110.3,7.120689655172414,3,0.05172413793103448,33,0.5689655172413793,"James McCann","12859",543510
"Emmanuel Rivera",2025,"FA,FC,FS,SI,CH,SL,CU,KC",330,8.479618345151515,25.012743666666662,-4.1769395424242415,36.81820780909091,2350.2090909090907,70,85.98285714285714,99.9,109.1,8.928571428571429,1,0.014285714285714285,21,0.3,"Emmanuel Rivera","19890",656896
"Austin Wynns",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",281,5.526926497508897,29.287594412811387,-3.291579281850534,34.23263920996442,2355.5195729537368,50,88.83469387755105,106.2,107.9,12.795918367346939,5,0.1,22,0.44,"Austin Wynns","15271",642851
"Tim Tawa",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC",547,6.082747631864716,28.281415868372953,-3.6447449793418647,37.03185365630713,2309.524680073126,87,89.31190476190477,104.2,110,6.9411764705882355,11,0.12643678160919541,34,0.39080459770114945,"Tim Tawa","29571",694374
"Davis Schneider",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",442,7.319425579185521,27.871220316742075,-3.36376340857466,39.85163959276017,2335.794117647059,59,91.09999999999998,105.1,107.5,22.16949152542373,7,0.11864406779661017,26,0.4406779661016949,"Davis Schneider","23565",676914
"Blake Perkins",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC,EP",479,6.104178219331941,29.355050292275575,-4.0144328544885175,34.62714141962421,2266.3736951983296,73,89.06142857142858,100.9,106,7.114285714285714,3,0.0410958904109589,23,0.3150684931506849,"Blake Perkins","19921",663368
"Jac Caglianone",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC,EP",630,4.337830705396823,31.411109365079362,-2.837308834,38.071752539682535,2286.479365079365,112,91.02053571428571,108.3,114.1,10.366071428571429,15,0.13392857142857142,50,0.44642857142857145,"Jac Caglianone","35041",695506
"Dylan Beavers",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",500,7.1375873132,27.33100116,-4.6741685758000004,37.180134102,2290.236,60,89.37758620689655,104.5,107.7,21.43103448275862,6,0.1,19,0.31666666666666665,"Dylan Beavers","31695",687637
"Mitch Garver",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",524,6.7386638924427515,28.174446240458032,-2.939601078816793,37.85903524809161,2305.0248091603053,78,89.62179487179486,104.3,108.7,22.666666666666668,6,0.07692307692307693,34,0.4358974358974359,"Mitch Garver","15161",641598
"Andruw Monasterio",2025,"FA,FC,FS,SI,CH,SL,CU,EP",340,7.327247934117646,28.91830091176471,-4.223609015588235,37.30994676470588,2277.579411764706,60,87.34915254237288,100.1,104.6,19.559322033898304,3,0.05,22,0.36666666666666664,"Andruw Monasterio","19455",655316
"Bryce Teodosio",2025,"FA,FC,SI,CH,SL,CU,KC",428,8.10497337640187,25.536493317757007,-2.965144998200935,39.03475567757008,2396.271028037383,77,83.79594594594595,101.2,110.1,10.68918918918919,3,0.03896103896103896,19,0.24675324675324675,"Bryce Teodosio","29524",669326
"Jack Suwinski",2025,"FA,FC,FS,SI,CH,SL,CU,KC",777,5.935554342342342,28.516376898326907,-2.56991601029601,38.222527773487776,2348.779922779923,90,89.85795454545453,105.9,110.5,17.363636363636363,11,0.12222222222222222,36,0.4,"Jack Suwinski","22244",669261
"Zach Dezenzo",2025,"FA,FC,FS,SI,CH,SL,CU,KC",434,7.349999341105992,27.231230322580647,-3.897572075645162,39.254925658986174,2340.2027649769584,55,89.32,103.8,107.3,17.727272727272727,7,0.12727272727272726,22,0.4,"Zach Dezenzo","31562",701305
"Christian Moore",2025,"FA,FC,FS,SI,CH,SL,CU,KC",615,7.766678311219515,25.68735746341464,-3.9359338990243895,36.69995192146342,2363.663414634146,76,89.85068493150685,105.7,112.5,14.123287671232877,4,0.05263157894736842,28,0.3684210526315789,"Christian Moore","34979",695681
"Nick Martini",2025,"FA,FC,FS,SI,CH,SL,CU,KC",409,8.049128407579463,25.706313594132027,-4.282927386405868,38.20614897310514,2298.7090464547678,80,85.51518987341773,101.8,105.6,14.354430379746836,3,0.0375,25,0.3125,"Nick Martini","12005",605361
"CJ Kayfus",2025,"FA,FC,FS,SI,CH,SL,CU,KC",433,6.434606720092378,28.107288013856813,-3.89150966882217,37.29825316397229,2260.8914549653578,73,89.43333333333334,105.1,109.8,17.88888888888889,7,0.0958904109589041,28,0.3835616438356164,"CJ Kayfus","33704",692216
"Randal Grichuk",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",419,7.521570730071602,27.981286992840094,-2.6366804365155136,38.74686303102625,2310.6276849642004,86,92.27906976744185,108.8,114.7,14.732558139534884,8,0.09302325581395349,42,0.4883720930232558,"Randal Grichuk","10243",545341
"Nick Loftin",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC,EP",400,8.1749869675,25.76548855,-4.17664322,38.226449775000006,2364.7925,94,87.8978260869565,101.4,105.3,11.673913043478262,5,0.05319148936170213,31,0.32978723404255317,"Nick Loftin","27630",679845
"Dalton Rushing",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",452,4.205115261283187,31.126968119469034,-2.1800989236725665,38.029022787610614,2346.1172566371683,64,90.23906249999997,107.4,112,16.671875,10,0.15625,28,0.4375,"Dalton Rushing","31382",687221
"Luis Matos",2025,"FA,FC,FS,SI,CH,SL,CU,KC",377,7.674070736074271,26.635869840848812,-2.624533031830239,39.02653747745357,2333.3554376657826,77,88.4038961038961,102.3,111.6,15.792207792207792,3,0.03896103896103896,31,0.4025974025974026,"Luis Matos","26467",682641
"Alan Roden",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",469,5.736010906375266,29.572586119402978,-4.193975488912579,37.248321108742005,2215.008528784648,84,86.71666666666667,104.7,107.6,1.1428571428571428,1,0.011904761904761904,26,0.30952380952380953,"Alan Roden","31564",702176
"Donovan Solano",2025,"FA,FC,SI,CH,SL,CU,KC,EP",295,7.820912482711864,27.041984474576275,-2.882095111186441,36.83838007457626,2170.3830508474575,57,87.1107142857143,102.9,106.6,10.571428571428571,1,0.017543859649122806,23,0.40350877192982454,"Donovan Solano","8623",456781
"Joshua Palacios",2025,"FA,FC,FS,SI,CH,SL,CU,KC",495,6.471723085050507,28.347595191919194,-6.254539986666666,37.748150626262614,2250.3151515151517,83,88.53209876543208,105.4,110.3,10.851851851851851,6,0.07228915662650602,34,0.40963855421686746,"Joshua Palacios","19818",641943
"DJ LeMahieu",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",334,6.8568067176646705,27.254858113772457,-4.475484734431138,36.89351155688622,2291.1736526946106,63,91.30952380952381,103.8,107.9,5.285714285714286,3,0.047619047619047616,34,0.5396825396825397,"DJ LeMahieu","9874",518934
"Ha-Seong Kim",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",542,8.380495868284134,25.57594361623616,-4.704078794095941,36.73120225092249,2195.463099630996,87,90.54827586206899,105,107,17.35632183908046,6,0.06896551724137931,39,0.4482758620689655,"Ha-Seong Kim","27506",673490
