Name,Season,Pitch,Pitches,LD%,GB%,FB%,IFFB%,HR/FB,Strikes,Balls,Pitches,xMov,zMov,Mov,NameASCII,PlayerId,MLBAMID
"Carson Williams",2025,"FA,FC,FS,SI,CH,SL,CU,KC",267,0.08333333333333333,0.6944444444444444,0.2222222222222222,0,0.25,178,89,267,-2.036791209737828,4.136603554044944,7.879493385767791,"Carson Williams","30038",700246
"Zach Cole",2025,"FA,FC,FS,SI,CH,SL,CU",173,0.13043478260869565,0.4782608695652174,0.391304347826087,0,0.4444444444444444,114,59,173,-3.96845938150289,3.997123593063585,8.533778647398844,"Zach Cole","31583",805904
"Leo Rivas",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",336,0.16216216216216217,0.43243243243243246,0.40540540540540543,0.2,0.13333333333333333,190,146,336,-3.737988066964286,4.924025851726192,8.517074062499999,"Leo Rivas","21009",660844
"Hayden Senger",2025,"FA,FC,FS,SI,CH,SL,CU",192,0.2619047619047619,0.5238095238095238,0.21428571428571427,0.2222222222222222,0,138,54,192,-2.834324458333333,4.913187758593749,8.904997104166666,"Hayden Senger","21489",663584
"Nasim Nuñez",2025,"FA,FC,FS,SI,CH,SL,CU",253,0.25,0.5,0.25,0.2222222222222222,0.2222222222222222,160,93,253,-3.3225228735177863,3.8741508636363635,8.983424055335968,"Nasim Nunez","25979",683083
"Cavan Biggio",2025,"FA,FC,FS,SI,CH,SL,CU,KC",306,0.22727272727272727,0.2727272727272727,0.5,0.045454545454545456,0.045454545454545456,183,123,306,-3.6213195006535956,4.781112545424836,9.200768562091502,"Cavan Biggio","19252",624415
"Jason Heyward",2025,"FA,FC,FS,SI,CH,SL,CU,KC",303,0.0847457627118644,0.4576271186440678,0.4576271186440678,0.2222222222222222,0.07407407407407407,200,103,303,-3.694288334323433,3.5659860198019806,8.500186587458748,"Jason Heyward","4940",518792
"Seth Brown",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC",266,0.25,0.325,0.425,0.17647058823529413,0.058823529411764705,166,100,266,-3.353267454699248,3.6442011323308265,8.16832977443609,"Seth Brown","18171",664913
"Braxton Fulford",2025,"FA,FC,FS,SI,CH,SL,CU,KC",275,0.24444444444444444,0.37777777777777777,0.37777777777777777,0.11764705882352941,0.058823529411764705,187,88,275,-1.975652458181818,3.766911912174546,7.496995400000001,"Braxton Fulford","29704",690924
"Hunter Feduccia",2025,"FA,FC,FS,SI,CH,SL,CU,KC",381,0.23529411764705882,0.43137254901960786,0.3333333333333333,0.35294117647058826,0,225,156,381,-3.7906237338582693,4.093846812380577,9.287832624671914,"Hunter Feduccia","23372",676439
"Bob Seymour",2025,"FA,FC,FS,SI,CH,SL,CU,KC",222,0.23684210526315788,0.5,0.2631578947368421,0.3,0.1,151,71,222,-3.0157879729729737,3.2642937653153155,9.12483198198198,"Bob Seymour","30028",676044
"Willie MacIver",2025,"FA,FC,FS,SI,CH,SL,CU,KC",253,0.21739130434782608,0.5,0.2826086956521739,0.07692307692307693,0.07692307692307693,177,76,253,-2.634510231225297,3.9929425521739135,8.379496881422924,"Willie MacIver","24641",680862
"Chas McCormick",2025,"FA,FC,FS,SI,CH,SL,CU,KC",241,0.2564102564102564,0.41025641025641024,0.3333333333333333,0.5384615384615384,0,160,81,241,-2.0382037746887964,3.9580893813278006,8.336243846473028,"Chas McCormick","19599",676801
"Nate Eaton",2025,"FA,FC,FS,SI,CH,SL,CU",144,0.1724137931034483,0.5172413793103449,0.3103448275862069,0.2222222222222222,0.1111111111111111,102,42,144,-2.4798438472222224,3.8448321027777776,8.18998073611111,"Nate Eaton","25055",681987
"Nick Sogard",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC,EP",280,0.2222222222222222,0.4666666666666667,0.3111111111111111,0.14285714285714285,0,172,108,280,-2.906477674285714,3.5625242175,8.416723832142857,"Nick Sogard","25483",686765
"Sal Stewart",2025,"FA,FC,FS,SI,CH,SL,CU,KC",197,0.23529411764705882,0.35294117647058826,0.4117647058823529,0.07142857142857142,0.2857142857142857,129,68,197,-1.207628776649746,3.1456390746192895,8.34678192893401,"Sal Stewart","31505",701398
"Austin Hedges",2025,"FA,FC,FS,SI,CH,SL,CU",346,0.26666666666666666,0.25,0.48333333333333334,0.41379310344827586,0.10344827586206896,219,127,346,-2.4536066994219654,4.2154155620231215,8.22312156069364,"Austin Hedges","12976",595978
"Jhonny Pereda",2025,"FA,FC,FS,SI,CH,SL,CU",228,0.23529411764705882,0.5294117647058824,0.23529411764705882,0.5,0,135,93,228,-1.8284856907894738,4.731591640350877,8.239072618421051,"Jhonny Pereda","19802",640902
"Ben Rortvedt",2025,"FA,FC,FS,SI,CH,SL,CU,KC",433,0.1267605633802817,0.4647887323943662,0.4084507042253521,0.4827586206896552,0.034482758620689655,277,156,433,-3.5483003683602767,4.369168744341801,8.954453739030024,"Ben Rortvedt","20287",666163
"Eric Haase",2025,"FA,FC,FS,SI,CH,SL,CU,KN,EP",222,0.20833333333333334,0.4166666666666667,0.375,0.2222222222222222,0.1111111111111111,151,71,222,-1.8896541436936938,4.443926917567568,8.457534454954954,"Eric Haase","14111",606992
"Colby Thomas",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",222,0.17142857142857143,0.45714285714285713,0.37142857142857144,0.23076923076923078,0,163,59,222,-2.259388505405405,4.815419116666668,8.52108301801802,"Colby Thomas","31855",687515
"Gary Sánchez",2025,"FA,FC,FS,SI,CH,SL,CU,EP",238,0.16666666666666666,0.4444444444444444,0.3888888888888889,0.21428571428571427,0.2857142857142857,150,88,238,-3.0757595714201678,4.323091052941176,8.095349470588234,"Gary Sanchez","11442",596142
"J.C. Escarra",2025,"FA,FC,FS,SI,CH,SL,CU,KC",340,0.2459016393442623,0.45901639344262296,0.29508196721311475,0.3333333333333333,0.1111111111111111,199,141,340,-2.6746598711764706,3.0743190698529412,8.542258811764706,"J.C. Escarra","20084",641555
"Austin Slater",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",265,0.25,0.5,0.25,0,0,177,88,265,-2.658416454373585,4.487375666037737,8.463704600000002,"Austin Slater","16153",596103
"Griffin Conine",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC",244,0.2894736842105263,0.47368421052631576,0.23684210526315788,0,0.2222222222222222,158,86,244,-3.680637870901639,3.830829099180328,9.145973430327869,"Griffin Conine","21626",665052
"Zack Gelof",2025,"FA,FC,FS,SI,CH,SL,CU,EP",299,0.22857142857142856,0.4,0.37142857142857144,0.23076923076923078,0.15384615384615385,187,112,299,-3.2828695280936455,4.2522043618093655,8.522737635451506,"Zack Gelof","29766",680869
"Drew Millas",2025,"FA,FC,FS,SI,CH,SL,CU,KC",152,0.3142857142857143,0.5142857142857142,0.17142857142857143,0,0,101,51,152,-2.613807553289474,4.242142407236843,9.149196434210527,"Drew Millas","25643",686452
"Tim Anderson",2025,"FA,FC,FS,SI,CH,SL,CU,KC",264,0.16279069767441862,0.6511627906976745,0.18604651162790697,0,0,180,84,264,-2.4757313560227274,5.0874884128787885,9.25801886742424,"Tim Anderson","15172",641313
"Tyler Locklear",2025,"FA,FC,FS,SI,CH,SL,CU",319,0.14285714285714285,0.5714285714285714,0.2857142857142857,0,0.08333333333333333,203,116,319,-1.2982656401253916,3.3187630609090903,7.463529226645768,"Tyler Locklear","31396",682988
"Alex Jackson",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",285,0.25,0.4166666666666667,0.3333333333333333,0.25,0.16666666666666666,179,106,285,-1.7371239182456146,4.961981780350875,8.411833908771928,"Alex Jackson","17276",656577
"Jonny DeLuca",2025,"FA,FC,FS,SI,CH,SL,CU,KC",130,0.15384615384615385,0.5,0.34615384615384615,0.2222222222222222,0,96,34,130,-3.1956060230769228,4.3277096646153845,8.298841846153847,"Jonny DeLuca","26365",676356
"Triston Casas",2025,"FA,FC,FS,SI,CH,SL,CU,KC",398,0.20967741935483872,0.3709677419354839,0.41935483870967744,0.11538461538461539,0.07692307692307693,241,157,398,-3.3308069404522604,4.125893157537688,8.673401670854274,"Triston Casas","22514",671213
"Victor Robles",2025,"FA,FC,FS,SI,CH,SL,CU,KC",217,0.16666666666666666,0.42857142857142855,0.40476190476190477,0.23529411764705882,0.058823529411764705,159,58,217,-2.6755910175115205,4.400049770046083,8.275408216589863,"Victor Robles","18363",645302
"James Outman",2025,"FA,FC,FS,SI,CH,SL,CU,KC",434,0.20408163265306123,0.32653061224489793,0.46938775510204084,0.21739130434782608,0.21739130434782608,269,165,434,-2.9440619027649766,3.5667856745622113,8.561591138248845,"James Outman","24770",681546
"Jacob Stallings",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",316,0.22033898305084745,0.4745762711864407,0.3050847457627119,0.2222222222222222,0,214,102,316,-1.9862756196202531,4.4225433178481,7.360080189873416,"Jacob Stallings","13723",607732
"Sam Haggerty",2025,"FA,FC,FS,SI,CH,SL,CU,KN,EP",310,0.3090909090909091,0.45454545454545453,0.23636363636363636,0.23076923076923078,0.15384615384615385,194,116,310,-3.91227731,4.398224693935485,9.344207967741937,"Sam Haggerty","18054",664059
"Lane Thomas",2025,"FA,FC,FS,SI,CH,SL,CU,KC",364,0.2037037037037037,0.4074074074074074,0.3888888888888889,0.5238095238095238,0.09523809523809523,229,135,364,-3.080159998351649,4.531710136538461,8.736653307692308,"Lane Thomas","16939",657041
"Rob Refsnyder",2025,"FA,FC,SI,CH,SL,CU,KC,EP",301,0.13636363636363635,0.5909090909090909,0.2727272727272727,0.08333333333333333,0.16666666666666666,185,116,301,-2.355071245847176,4.373384968970099,8.801388631229237,"Rob Refsnyder","13770",608701
"Rafael Marchán",2025,"FA,FC,FS,SI,CH,SL,CU,KC",323,0.15873015873015872,0.5079365079365079,0.3333333333333333,0.2857142857142857,0.09523809523809523,205,118,323,-3.6775448068111456,4.6283469526315795,8.819352455108358,"Rafael Marchan","21646",665561
"Brett Harris",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",211,0.2,0.4857142857142857,0.3142857142857143,0.09090909090909091,0,124,87,211,-3.0988763895734595,4.843248315165877,8.644636739336493,"Brett Harris","29788",695391
"Alex Freeland",2025,"FA,FC,FS,SI,CH,SL,CU,KC",361,0.19047619047619047,0.42857142857142855,0.38095238095238093,0.25,0.125,215,146,361,-3.1205370279778397,4.092663700277009,8.442843786703603,"Alex Freeland","31665",690976
"José Fermín",2025,"FA,FC,FS,SI,CH,SL,CU",229,0.3170731707317073,0.3170731707317073,0.36585365853658536,0.2,0.06666666666666667,139,90,229,-2.409680630131004,4.308559574235808,8.602178563318777,"Jose Fermin","21746",665877
"Samuel Basallo",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",333,0.14285714285714285,0.47619047619047616,0.38095238095238093,0.08333333333333333,0.125,235,98,333,-2.516264978378379,3.0837713153153157,8.585946954954954,"Samuel Basallo","28824",694212
"Jesse Winker",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",295,0.20833333333333334,0.375,0.4166666666666667,0.55,0.05,180,115,295,-2.610816658508474,4.003150250508474,9.048861061016948,"Jesse Winker","13590",608385
"Jon Berti",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",277,0.29411764705882354,0.5686274509803921,0.13725490196078433,0.2857142857142857,0,179,98,277,-3.5477048830324924,5.167323699638988,9.250485935018048,"Jon Berti","12037",542932
"Amed Rosario",2025,"FA,FC,FS,SI,CH,SL,CU,KC",229,0.2708333333333333,0.5,0.22916666666666666,0.2727272727272727,0.18181818181818182,163,66,229,-0.9844074737991265,3.1536861484716163,7.408891358078603,"Amed Rosario","15518",642708
"Michael Helman",2025,"FA,FC,FS,SI,CH,SL,CU",220,0.11904761904761904,0.47619047619047616,0.40476190476190477,0.47058823529411764,0.11764705882352941,147,73,220,-2.192433354090909,4.7642305744909095,8.479429568181816,"Michael Helman","24605",680737
"Jonatan Clase",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",312,0.14,0.4,0.46,0.13043478260869565,0.08695652173913043,200,112,312,-3.3722512461538465,5.498498790608974,9.325183717948715,"Jonatan Clase","26599",682729
"Carter Jensen",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",232,0.3611111111111111,0.4166666666666667,0.2222222222222222,0,0.375,144,88,232,-3.9742418987068966,4.591574625,8.972663577586207,"Carter Jensen","29478",695600
"Ronny Simon",2025,"FA,FC,FS,SI,CH,SL,CU,KC",294,0.16981132075471697,0.5471698113207547,0.2830188679245283,0.3333333333333333,0,188,106,294,-3.3108900901360547,4.473631530646258,9.040819819727888,"Ronny Simon","25346",682927
"Kevin Newman",2025,"FA,FC,FS,SI,CH,SL,CU,KC",268,0.19047619047619047,0.5714285714285714,0.23809523809523808,0.13333333333333333,0.13333333333333333,185,83,268,-2.93094086261194,4.238630836194029,8.445416059701493,"Kevin Newman","17696",621028
"Brendan Rodgers",2025,"FA,FC,FS,SI,CH,SL,CU,KC",388,0.24528301886792453,0.4339622641509434,0.32075471698113206,0.11764705882352941,0.058823529411764705,252,136,388,-2.61737566935567,3.750942651546392,8.68399004123711,"Brendan Rodgers","17907",663898
"Drew Gilbert",2025,"FA,FC,FS,SI,CH,SL,CU,KC",337,0.2537313432835821,0.4626865671641791,0.2835820895522388,0.3157894736842105,0.15789473684210525,217,120,337,-2.6407583050445105,2.912233328219585,8.824200756676559,"Drew Gilbert","31545",687551
"Bryce Johnson",2025,"FA,FC,FS,SI,CH,SL,CU,EP",163,0.45454545454545453,0.3939393939393939,0.15151515151515152,0.2,0.2,111,52,163,-3.515221694294478,4.554844385276073,9.159328803680983,"Bryce Johnson","20002",669369
"Martín Maldonado",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",372,0.13559322033898305,0.3898305084745763,0.4745762711864407,0.32142857142857145,0.10714285714285714,261,111,372,-2.3188347825268814,4.335978380913979,8.54540339516129,"Martin Maldonado","6887",455117
"Chris Taylor",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",361,0.26,0.32,0.42,0.3333333333333333,0.09523809523809523,229,132,361,-3.1304258522437682,4.595024562880887,8.581111731301936,"Chris Taylor","13757",621035
"Moisés Ballesteros",2025,"FA,FC,FS,SI,CH,SL,CU,KC",230,0.25,0.6136363636363636,0.13636363636363635,0,0.3333333333333333,140,90,230,-4.527190794782608,3.945826457826087,9.132948130434782,"Moises Ballesteros","28820",694208
"Cody Freeman",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",317,0.26785714285714285,0.48214285714285715,0.25,0.42857142857142855,0.07142857142857142,206,111,317,-2.58313159873817,4.575667262460567,8.831999132492111,"Cody Freeman","25629",683227
"Tyler Wade",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",381,0.2153846153846154,0.5384615384615384,0.24615384615384617,0.125,0,242,139,381,-3.1577479015748025,4.296271144356954,8.956675459317589,"Tyler Wade","15730",642180
"Brandon Lockridge",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",291,0.23529411764705882,0.6078431372549019,0.1568627450980392,0.125,0,204,87,291,-2.812186494501718,4.549706572474228,8.199288360824744,"Brandon Lockridge","21496",663604
"Jose Herrera",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC,EP",608,0.19101123595505617,0.3707865168539326,0.43820224719101125,0.28205128205128205,0.05128205128205128,363,245,608,-2.949554462483553,4.593857856101973,8.65439530756579,"Jose Herrera","17040",645444
"Ildemaro Vargas",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",246,0.14035087719298245,0.5789473684210527,0.2807017543859649,0.0625,0.0625,175,71,246,-2.458341773577236,3.663662472886178,8.34511175609756,"Ildemaro Vargas","13324",545121
"Vidal Bruján",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC",279,0.2542372881355932,0.5084745762711864,0.23728813559322035,0.21428571428571427,0,180,99,279,-3.3558700070609317,3.9732730366308258,8.52524815878136,"Vidal Brujan","20536",660644
"Enmanuel Valdez",2025,"FA,FC,FS,SI,CH,SL,CU,KC",357,0.26865671641791045,0.3283582089552239,0.40298507462686567,0.2962962962962963,0.07407407407407407,237,120,357,-2.5684667134453782,3.469972469103642,8.581231291316525,"Enmanuel Valdez","21716",665839
"Derek Hill",2025,"FA,FC,FS,SI,CH,SL,CU,KC",312,0.2830188679245283,0.5283018867924528,0.18867924528301888,0.1,0.2,220,92,312,-1.9241947974358975,4.512185875000002,8.414287980769231,"Derek Hill","16947",656537
"Kyren Paris",2025,"FA,FC,FS,SI,CH,SL,CU,KC",470,0.16666666666666666,0.4074074074074074,0.42592592592592593,0.08695652173913043,0.17391304347826086,306,164,470,-2.3986829113404258,4.128231405994681,8.574445780851065,"Kyren Paris","26420",677347
"Adael Amador",2025,"FA,FC,FS,SI,CH,SL,CU,KC",374,0.2753623188405797,0.3333333333333333,0.391304347826087,0.25925925925925924,0.037037037037037035,236,138,374,-2.967362195989305,3.7218420425133676,7.686730729946523,"Adael Amador","27962",691182
"Johan Rojas",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",347,0.24193548387096775,0.5967741935483871,0.16129032258064516,0.4,0,245,102,347,-2.7598140723342945,4.068763000576369,8.47080648414986,"Johan Rojas","24336",679032
"Taylor Trammell",2025,"FA,FC,FS,SI,CH,SL,CU,KC",489,0.17391304347826086,0.4492753623188406,0.37681159420289856,0.23076923076923078,0.11538461538461539,301,188,489,-3.488341737770962,4.294411662576687,9.312529903885482,"Taylor Trammell","19960",666211
"Jake Rogers",2025,"FA,FC,FS,SI,CH,SL,CU",413,0.2153846153846154,0.4307692307692308,0.35384615384615387,0.391304347826087,0.08695652173913043,265,148,413,-2.279201741646489,3.9924961385956403,8.06813461016949,"Jake Rogers","19452",668670
"Matt Mervis",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC",502,0.140625,0.34375,0.515625,0.24242424242424243,0.18181818181818182,333,169,502,-3.8697387305179287,4.330285557569722,9.23225107569721,"Matt Mervis","27845",670223
"Emmanuel Rivera",2025,"FA,FC,FS,SI,CH,SL,CU,KC",330,0.22857142857142856,0.4857142857142857,0.2857142857142857,0.15,0,222,108,330,-2.9725249212121216,5.051011677878787,8.841650327272728,"Emmanuel Rivera","19890",656896
"James McCann",2025,"FA,FC,FS,SI,CH,SL,CU,KC",319,0.2631578947368421,0.43859649122807015,0.2982456140350877,0.058823529411764705,0.23529411764705882,215,104,319,-1.3489759300940443,3.660847426018808,7.71184119122257,"James McCann","12859",543510
"Oswaldo Cabrera",2025,"FA,FC,FS,SI,CH,SL,CU,KC",364,0.29850746268656714,0.47761194029850745,0.22388059701492538,0.3333333333333333,0.06666666666666667,227,137,364,-3.5099902131868137,4.360759722802197,9.312695178571426,"Oswaldo Cabrera","21707",665828
"Tim Tawa",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC",547,0.1927710843373494,0.4819277108433735,0.3253012048192771,0.14814814814814814,0.2222222222222222,344,203,547,-2.656308184113345,3.6647652042047536,8.104862396709322,"Tim Tawa","29571",694374
"Austin Wynns",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",281,0.20833333333333334,0.4375,0.3541666666666667,0.11764705882352941,0.29411764705882354,190,91,281,-2.46857565480427,3.34476698683274,8.031954790035588,"Austin Wynns","15271",642851
"Davis Schneider",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",442,0.1864406779661017,0.3220338983050847,0.4915254237288136,0.2413793103448276,0.2413793103448276,257,185,442,-2.5059416230769234,4.380218561312217,7.92482423076923,"Davis Schneider","23565",676914
"Jac Caglianone",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC,EP",630,0.25,0.45535714285714285,0.29464285714285715,0.24242424242424243,0.12121212121212122,407,223,630,-2.2053027303174604,2.6561511420158737,8.537358596666664,"Jac Caglianone","35041",695506
"Andruw Monasterio",2025,"FA,FC,FS,SI,CH,SL,CU,EP",340,0.2542372881355932,0.3389830508474576,0.4067796610169492,0.20833333333333334,0.08333333333333333,223,117,340,-2.993270522058824,4.3850100664705876,8.283939288235295,"Andruw Monasterio","19455",655316
"Mitch Garver",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",524,0.23076923076923078,0.3076923076923077,0.46153846153846156,0.25,0.1111111111111111,329,195,524,-2.262324173854962,4.043324053435115,7.935919702290075,"Mitch Garver","15161",641598
"Dylan Beavers",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",500,0.2982456140350877,0.2631578947368421,0.43859649122807015,0.12,0.12,290,210,500,-3.2518260052,4.2750499064600005,9.353297179999998,"Dylan Beavers","31695",687637
"Zach Dezenzo",2025,"FA,FC,FS,SI,CH,SL,CU,KC",434,0.25925925925925924,0.37037037037037035,0.37037037037037035,0.15,0.1,272,162,434,-2.8089168748921662,4.396728395483871,8.544051571428572,"Zach Dezenzo","31562",701305
"Christian Moore",2025,"FA,FC,FS,SI,CH,SL,CU,KC",615,0.24324324324324326,0.40540540540540543,0.35135135135135137,0.07692307692307693,0.15384615384615385,379,236,615,-2.8357430284552847,4.638764181300813,8.518398718699189,"Christian Moore","34979",695681
"Bryce Teodosio",2025,"FA,FC,SI,CH,SL,CU,KC",428,0.22077922077922077,0.4675324675324675,0.3116883116883117,0.20833333333333334,0,303,125,428,-2.284775332943925,4.834379097196262,8.487134147196263,"Bryce Teodosio","29524",669326
"Blake Perkins",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC,EP",479,0.19444444444444445,0.4444444444444444,0.3611111111111111,0.19230769230769232,0.038461538461538464,292,187,479,-2.8731057622129432,3.67683462651357,8.391358505219207,"Blake Perkins","19921",663368
"Jack Suwinski",2025,"FA,FC,FS,SI,CH,SL,CU,KC",777,0.2727272727272727,0.3181818181818182,0.4090909090909091,0.027777777777777776,0.08333333333333333,449,328,777,-2.059403746585586,3.5793609011583,8.073743029601031,"Jack Suwinski","22244",669261
"Dalton Rushing",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",452,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.21428571428571427,0.14285714285714285,283,169,452,-1.8375917464601772,2.578322707234513,8.110564161504426,"Dalton Rushing","31382",687221
"Randal Grichuk",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",419,0.21176470588235294,0.4470588235294118,0.3411764705882353,0.3793103448275862,0.06896551724137931,267,152,419,-2.075832105727924,4.499882442004773,8.12482416229117,"Randal Grichuk","10243",545341
"CJ Kayfus",2025,"FA,FC,FS,SI,CH,SL,CU,KC",433,0.2777777777777778,0.3611111111111111,0.3611111111111111,0.038461538461538464,0.11538461538461539,278,155,433,-2.8105307660508076,3.868514081755196,8.303202689838336,"CJ Kayfus","33704",692216
"Alan Roden",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",469,0.15476190476190477,0.5952380952380952,0.25,0.2857142857142857,0.047619047619047616,302,167,469,-2.980258941215351,3.465639632409382,8.614326501066097,"Alan Roden","31564",702176
"Luis Matos",2025,"FA,FC,FS,SI,CH,SL,CU,KC",377,0.24675324675324675,0.4155844155844156,0.33766233766233766,0.46153846153846156,0.11538461538461539,260,117,377,-2.0914616376657826,4.585214973740053,8.183270302387271,"Luis Matos","26467",682641
"Nick Martini",2025,"FA,FC,FS,SI,CH,SL,CU,KC",409,0.20253164556962025,0.4430379746835443,0.35443037974683544,0.21428571428571427,0.03571428571428571,259,150,409,-3.0326786613447436,4.8020859986063575,8.7648584596577,"Nick Martini","12005",605361
"Nick Loftin",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC,EP",400,0.24731182795698925,0.41935483870967744,0.3333333333333333,0.3225806451612903,0.06451612903225806,254,146,400,-2.970424360275,4.8747858503999995,8.59716068,"Nick Loftin","27630",679845
"Ha-Seong Kim",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",542,0.27586206896551724,0.3563218390804598,0.367816091954023,0.34375,0.125,343,199,542,-3.2442676227121767,4.994638661992621,8.70173077306273,"Ha-Seong Kim","27506",673490
"Miguel Amaya",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",299,0.25396825396825395,0.30158730158730157,0.4444444444444444,0.17857142857142858,0.10714285714285714,201,98,299,-1.4990917211371233,3.6737592909698993,8.484884551839466,"Miguel Amaya","21693",665804
"DJ LeMahieu",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",334,0.23809523809523808,0.6031746031746031,0.15873015873015872,0.1,0.2,217,117,334,-3.139493113173652,4.113089764371258,7.93279261077844,"DJ LeMahieu","9874",518934
"Donovan Solano",2025,"FA,FC,SI,CH,SL,CU,KC,EP",295,0.32727272727272727,0.45454545454545453,0.21818181818181817,0.25,0.16666666666666666,200,95,295,-2.1952194295254244,4.669610101355931,8.300314301694916,"Donovan Solano","8623",456781
"Joshua Palacios",2025,"FA,FC,FS,SI,CH,SL,CU,KC",495,0.24691358024691357,0.4444444444444444,0.30864197530864196,0.32,0.12,314,181,495,-4.151660110101011,3.8899759280101014,9.366527086868688,"Joshua Palacios","19818",641943
"Connor Wong",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",535,0.18556701030927836,0.5154639175257731,0.29896907216494845,0.3448275862068966,0,352,183,535,-2.4845713803738314,5.010427707850469,8.786306545981308,"Connor Wong","19896",657136
"Marcelo Mayer",2025,"FA,FC,FS,SI,CH,SL,CU,KN,KC",410,0.24285714285714285,0.45714285714285713,0.3,0.09523809523809523,0.19047619047619047,264,146,410,-3.402078183170732,3.991370984000001,8.245930134146342,"Marcelo Mayer","29668",691785
"Joey Loperfido",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",309,0.34615384615384615,0.28846153846153844,0.36538461538461536,0.2631578947368421,0.21052631578947367,201,108,309,-2.843034374433657,3.776110267605178,8.726419838187702,"Joey Loperfido","29630",694388
"Ezequiel Duran",2025,"FA,FC,FS,SI,CH,SL,CU,KN,KC,EP",470,0.24719101123595505,0.3258426966292135,0.42696629213483145,0.47368421052631576,0,320,150,470,-1.3407326763829785,3.951469792553192,7.89684765531915,"Ezequiel Duran","23733",677649
"John Rave",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",663,0.17894736842105263,0.5473684210526316,0.2736842105263158,0.07692307692307693,0.15384615384615385,412,251,663,-2.4862564410256405,3.6880252902564092,8.081896726998492,"John Rave","26284",670231
"Dylan Moore",2025,"FA,FC,FS,SI,CH,SL,CU,KC",425,0.2328767123287671,0.3287671232876712,0.4383561643835616,0.3125,0.15625,288,137,425,-3.1268460284470594,4.444278344047059,8.831582637647056,"Dylan Moore","18042",664238
"Christian Encarnacion-Strand",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",356,0.19230769230769232,0.3974358974358974,0.41025641025641024,0.28125,0.1875,252,104,356,-3.2975018727528087,4.317802294101123,8.439111443820224,"Christian Encarnacion-Strand","30011",687952
"Austin Martin",2025,"FA,FC,FS,SI,CH,SL,CU,KC",523,0.2289156626506024,0.5180722891566265,0.25301204819277107,0.23809523809523808,0,296,227,523,-3.4565310776290628,5.27771654206501,9.05532826959847,"Austin Martin","27462",668885
"Will Wagner",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",568,0.30952380952380953,0.4880952380952381,0.20238095238095238,0.29411764705882354,0,362,206,568,-3.680177027288733,4.430892018612677,9.112989929577466,"Will Wagner","29634",695238
"Yohel Pozo",2025,"FA,FC,FO,FS,SI,CH,SL,CU,KC,EP",430,0.23300970873786409,0.3883495145631068,0.3786407766990291,0.5384615384615384,0.10256410256410256,307,123,430,-2.35999036744186,4.357929241697674,8.152412381395349,"Yohel Pozo","18848",650968
"Tyler Heineman",2025,"FA,FC,FS,SI,CH,SL,CU,KC,EP",463,0.18292682926829268,0.35365853658536583,0.4634146341463415,0.2894736842105263,0.05263157894736842,311,152,463,-3.471381226825055,4.103276707991362,8.625917388768897,"Tyler Heineman","13897",623168
