Name,Team,Name,Team,Season,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR,PPTV,CPTV,BPTV,DSV,DGV,BTV,wPPTV,wCPTV,wBPTV,wDSV,wDGV,wBTV,EBV,ESV,wOppTeamV,wTeamV,wNetBatV,TG,Bats,Fantasy,$,FPTS,FPTS/G,SPTS,SPTS/G,XBR,EV90,BatSpd,FastSw%,SqUpCon%,SqUpSw%,BlastCon%,BlastSw%,Swords,CompSw,Tilt,AtkAng,AtkDir,IdealAtkAng%,DepthBox,DistOffPlt,H-Swing%,H-Contact%,H-Zone%,C-Swing%,C-Contact%,C-Zone%,S-Swing%,S-Contact%,S-Zone%,W-Swing%,W-Contact%,W-Zone%,O-Swing% (mlb),O-Contact% (mlb),O-Zone% (mlb),Z-Swing% (mlb),Z-Contact% (mlb),Zone% (mlb),FA-AA,FT-AA,FC-AA,FS-AA,FO-AA,SI-AA,SL-AA,CU-AA,KC-AA,EP-AA,CH-AA,SC-AA,KN-AA,SLO-AA,ST-AA,CUO-AA,CV-AA,FA-SPN,FT-SPN,FC-SPN,FS-SPN,FO-SPN,SI-SPN,SL-SPN,CU-SPN,KC-SPN,EP-SPN,CH-SPN,SC-SPN,KN-SPN,SLO-SPN,ST-SPN,CUO-SPN,CV-SPN,SLO% (sc),ST% (sc),CUO% (sc),SV% (sc),vSLO (sc),vST (sc),vCUO (sc),vSV (sc),SLO-X (sc),ST-X (sc),CUO-X (sc),SV-X (sc),SLO-Z (sc),ST-Z (sc),CUO-Z (sc),SV-Z (sc),wSLO (sc),wST (sc),wCUO (sc),wSV (sc),wSLO/C (sc),wST/C (sc),wCUO/C (sc),wSV/C (sc),SI-Swing%,SI-Contact%,SI-Zone%,SO-Swing%,SO-Contact%,SO-Zone%,SwgLng,B-Rvw,B-OvrTrn,B-Crct%,wB-Rvw,P-Rvw,P-OvrTrn,P-Crct%,wP-Rvw,C-Rvw,C-OvrTrn,C-Crct%,wC-Rvw,AsC-Rvw,AsC-Ovrtrn,AsC-Crct%,wAsC-Rvw,NameASCII,PlayerId,MLBAMID
"Alika Williams","ATH","Alika Williams","ATH",2026,27,40,73,78,17,11,4,1,1,12,8,2,0,21,1,1,1,1,0,1,0.232876712,23,20,10,3,282,82,200,1,1,0,0.025641025,0.269230769,0.095238095,0.259740259,0.356164383,0.615904642,0.123287671,0.307692307,1.15,0.188679245,0.433962264,0.37735849,0.15,0.05,0.04347826,0,0.2677445009157255,-3.0756771850273976,6.153904305131636,,,,,,,,5.740536058744693,59.92891160008781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4902017777785659,,"27 - 27",,,,0.40740741,0.48148148,0.11111111,0.18518519,0.46296296,0.35185185,0.30769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alika Williams",27604,675961
"Ildemaro Vargas","ARI","Ildemaro Vargas","ARI",2026,34,105,267,289,60,43,10,4,3,36,37,18,1,31,2,1,1,2,3,1,0.224719101,110,77,46,10,1056,330,726,4,5,3,0.062283737,0.107266435,0.580645161,0.277777777,0.325842696,0.603620473,0.101123595,0.243589743,1.428571428,0.197424892,0.472103004,0.330472103,0.129870129,0.038961038,0.036363636,0.6,0.2675257609696338,-11.446821166650734,22.749961534066717,,,,,,,,6.054471138143788,65.27603682834983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15921376552432775,,"34 - 34",,,,0.46218487,0.36134454,0.17647059,0.15546218,0.56302521,0.28151261,0.1799308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ildemaro Vargas",13324,545121
"Marcell Ozuna","PIT","Marcell Ozuna","PIT",2026,35,58,159,177,32,24,4,0,4,13,18,16,0,53,2,0,0,3,0,0,0.201257861,35,45,26,6,775,292,483,2,0,0,0.09039548,0.299435028,0.301886792,0.282485875,0.301886792,0.584372667,0.100628931,0.274509803,0.777777777,0.245283018,0.330188679,0.424528301,0.133333333,0.088888888,0.057142857,0,0.26698073222812285,-7.088576479574973,13.855473825016682,,,,,,,,0.7962662275000001,61.94740570074833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23538549710065126,,"35 - 35",,,,0.37735849,0.3490566,0.27358491,0.17924528,0.52830189,0.29245283,0.41242938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marcell Ozuna",10324,542303
"Christian Vázquez","HOU","Christian Vázquez","HOU",2026,35,73,173,191,36,27,3,0,6,18,18,15,1,39,0,0,3,3,1,0,0.208092485,57,53,21,7,759,269,490,3,6,1,0.078534031,0.204188481,0.384615384,0.271276595,0.329479768,0.600756363,0.121387283,0.234375,1.075471698,0.160305343,0.435114503,0.404580152,0.132075471,0.113207547,0.052631578,0.166666666,0.26689831617681736,-7.661965103736962,14.93867675037042,,,,,,,,2.620628208599353,67.96358992571744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02978107752278447,,"35 - 35",,,,0.32116788,0.37226277,0.30656934,0.13868613,0.6350365,0.22627737,0.31413613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Christian Vazquez",9774,543877
"Christian Moore","LAA","Christian Moore","LAA",2026,23,14,35,39,6,3,1,1,1,2,5,3,0,15,1,0,0,0,1,1,0.171428571,7,10,3,1,171,61,110,1,0,0,0.076923076,0.384615384,0.2,0.256410256,0.342857142,0.599267398,0.171428571,0.263157894,0.7,0.15,0.35,0.5,0.1,0.1,0.142857142,0,0.26679884928923386,-1.5676172418459768,3.0471735032335405,,,,,,,,5.15202380004631,67.91507991402624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25097085861489177,,"23 - 23",,,,0.35,0.3,0.35,0.1,0.65,0.25,0.48717949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Christian Moore",34979,695681
"Freddy Fermin","SDP","Freddy Fermin","SDP",2026,31,64,146,170,30,20,8,0,2,16,10,14,0,35,3,2,3,2,1,1,0.205479452,42,44,25,4,654,226,428,2,5,0,0.082352941,0.205882352,0.4,0.284848484,0.301369863,0.586218347,0.095890411,0.252252252,0.954545454,0.225225225,0.378378378,0.396396396,0.09090909,0.045454545,0.047619047,0,0.2665049917770155,-6.873539557429051,13.242214972404742,,,,,,,,2.6467077213849644,69.1114662273915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4191033565439284,,"31 - 31",,,,0.40517241,0.39655172,0.19827586,0.14655172,0.61206897,0.24137931,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Freddy Fermin",21840,666023
"Nick Allen","HOU","Nick Allen","HOU",2026,27,53,97,109,24,22,1,0,1,14,8,8,0,25,0,2,2,3,0,0,0.24742268,32,27,12,8,394,137,257,3,5,1,0.073394495,0.229357798,0.32,0.29906542,0.288659793,0.587725213,0.041237113,0.315068493,1.185185185,0.169014084,0.450704225,0.38028169,0.296296296,0.037037037,0.09375,0.2,0.2662658791675746,-4.428196313522729,8.469552179135407,,,,,,,,2.1388248775,67.52371060223417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16813249792903662,,"27 - 27",,,,0.39473684,0.40789474,0.19736842,0.21052632,0.48684211,0.30263158,0.31192661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nick Allen",22277,669397
"Alan Roden","MIN","Alan Roden","MIN",2026,26,26,55,66,11,7,4,0,0,5,9,9,0,9,0,2,0,1,0,0,0.2,23,19,6,1,237,92,145,2,0,0,0.136363636,0.136363636,1,0.303030303,0.272727272,0.575757575,0.072727272,0.229166666,1.210526315,0.125,0.479166666,0.395833333,0.052631578,0,0.086956521,0,0.2661762797471249,-2.6860680154691914,5.123577860819222,,,,,,,,1.08035714,66.76180787584003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08967066556215286,,"26 - 26",,,,0.29166667,0.29166667,0.41666667,0.14583333,0.58333333,0.27083333,0.27272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alan Roden",31564,702176
"Brady House","WSN","Brady House","WSN",2026,23,67,185,205,37,24,7,0,6,21,27,14,0,58,3,3,0,4,0,0,0.2,70,44,16,1,737,250,487,3,0,0,0.068292682,0.282926829,0.24137931,0.263414634,0.335135135,0.598549769,0.135135135,0.25,1.59090909,0.123076923,0.538461538,0.338461538,0.022727272,0.136363636,0.042857142,0,0.265731637361573,-8.416689390659462,15.840544012963642,,,,,,,,1.60119047125,62.641018773279335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2297810805030167,,"23 - 23",,,,0.31538462,0.46153846,0.22307692,0.13076923,0.48461538,0.38461538,0.3804878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brady House",29993,691781
"Matt Wallner","MIN","Matt Wallner","MIN",2026,28,33,78,88,14,10,1,0,3,9,7,8,0,36,2,0,0,2,0,1,0.179487179,24,10,8,3,391,143,248,1,0,0,0.09090909,0.409090909,0.222222222,0.272727272,0.307692307,0.580419579,0.128205128,0.282051282,2.4,0.19047619,0.571428571,0.238095238,0.3,0.3,0.041666666,0,0.2655089931054549,-3.6288377719636005,6.784023396420951,,,,,,,,2.1904779891678734,66.29768956489764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5238282773643732,,"28 - 28",,,,0.54761905,0.30952381,0.14285714,0.26190476,0.38095238,0.35714286,0.53409091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Matt Wallner",26466,670242
"Darell Hernaiz","ATH","Darell Hernaiz","ATH",2026,24,40,85,99,19,16,3,0,0,8,5,10,0,20,1,1,2,1,2,0,0.223529411,32,24,10,3,392,128,264,3,2,0,0.101010101,0.202020202,0.5,0.30927835,0.258823529,0.568101879,0.035294118,0.287878787,1.333333333,0.151515151,0.484848484,0.363636363,0.125,0,0.09375,0,0.2654401070063876,-4.087948997993751,7.62651981643887,,,,,,,,4.043715188182094,58.32613500879976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24868075782433152,,"24 - 24",,,,0.23529412,0.41176471,0.35294118,0.22058824,0.54411765,0.23529412,0.3030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Darell Hernaiz",26224,687231
"Leo Rivas","SEA","Leo Rivas","SEA",2026,28,41,78,93,15,12,2,1,0,7,9,11,0,29,3,1,0,1,1,0,0.192307692,16,19,15,0,410,163,247,0,0,0,0.118279569,0.311827956,0.379310344,0.311827956,0.243589743,0.555417699,0.051282051,0.3,0.842105263,0.3,0.32,0.38,0,0,0,0,0.2653511070436047,-3.846877675262865,7.157623332234446,,,,,,,,5.565576083162427,73.04994762899798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05428517144173384,,"28 - 28",,,,0.4,0.38,0.22,0.1,0.74,0.16,0.43010753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Leo Rivas",21009,660844
"Patrick Bailey","- - -","Patrick Bailey","- - -",2026,27,82,223,242,46,32,6,1,7,20,23,17,0,59,0,1,1,4,3,0,0.206278026,71,60,33,6,956,331,625,3,2,0,0.070247933,0.243801652,0.288135593,0.261410788,0.336322869,0.597733657,0.130044843,0.246835443,1.183333333,0.201219512,0.432926829,0.365853658,0.1,0.116666666,0.042253521,0,0.2651062459371891,-10.02470747295901,18.61066074009851,,,,,,,,4.324360416725097,67.33549535720088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3253835956566036,,"27 - 27",,,,0.40963855,0.34337349,0.24698795,0.13253012,0.5,0.36746988,0.34297521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Patrick Bailey",27478,672275
"Jacob Gonzalez","- - -","Jacob Gonzalez","- - -",2026,24,64,155,165,33,23,4,0,6,16,27,7,0,31,1,1,1,4,1,1,0.212903225,54,50,21,6,653,199,454,1,1,0,0.042424242,0.187878787,0.225806451,0.25,0.354838709,0.604838709,0.141935484,0.226890756,1.08,0.168,0.432,0.4,0.12,0.12,0.018518518,0,0.2649400688526107,-6.846064987314671,12.678049703406364,,,,,,,,2.4602149454246627,63.962223550075784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.38547685695812106,,"24 - 24",,,,0.44444444,0.28571429,0.26984127,0.11904762,0.54761905,0.33333333,0.26666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jacob Gonzalez",33225,694378
"Bryce Johnson","SDP","Bryce Johnson","SDP",2026,30,23,33,36,8,6,2,0,0,5,1,2,0,13,0,0,1,0,5,1,0.242424242,7,7,4,2,130,39,91,0,3,1,0.055555555,0.361111111,0.153846153,0.285714285,0.303030303,0.588744588,0.060606061,0.4,1,0.222222222,0.388888888,0.388888888,0.285714285,0,0,0.333333333,0.264678008215768,-1.508679420740524,2.751127420871338,,,,,,,,7.034267912772586,67.88737140884005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5434247367084026,,"30 - 30",,,,0.33333333,0.28571429,0.38095238,0.28571429,0.61904762,0.0952381,0.41666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bryce Johnson",20002,669369
