Name,Team,Name,Team,Season,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR,PPTV,CPTV,BPTV,DSV,DGV,BTV,wPPTV,wCPTV,wBPTV,wDSV,wDGV,wBTV,EBV,ESV,wOppTeamV,wTeamV,wNetBatV,TG,Bats,Fantasy,$,FPTS,FPTS/G,SPTS,SPTS/G,XBR,EV90,BatSpd,FastSw%,SqUpCon%,SqUpSw%,BlastCon%,BlastSw%,Swords,CompSw,Tilt,AtkAng,AtkDir,IdealAtkAng%,DepthBox,DistOffPlt,H-Swing%,H-Contact%,H-Zone%,C-Swing%,C-Contact%,C-Zone%,S-Swing%,S-Contact%,S-Zone%,W-Swing%,W-Contact%,W-Zone%,O-Swing% (mlb),O-Contact% (mlb),O-Zone% (mlb),Z-Swing% (mlb),Z-Contact% (mlb),Zone% (mlb),FA-AA,FT-AA,FC-AA,FS-AA,FO-AA,SI-AA,SL-AA,CU-AA,KC-AA,EP-AA,CH-AA,SC-AA,KN-AA,SLO-AA,ST-AA,CUO-AA,CV-AA,FA-SPN,FT-SPN,FC-SPN,FS-SPN,FO-SPN,SI-SPN,SL-SPN,CU-SPN,KC-SPN,EP-SPN,CH-SPN,SC-SPN,KN-SPN,SLO-SPN,ST-SPN,CUO-SPN,CV-SPN,SLO% (sc),ST% (sc),CUO% (sc),SV% (sc),vSLO (sc),vST (sc),vCUO (sc),vSV (sc),SLO-X (sc),ST-X (sc),CUO-X (sc),SV-X (sc),SLO-Z (sc),ST-Z (sc),CUO-Z (sc),SV-Z (sc),wSLO (sc),wST (sc),wCUO (sc),wSV (sc),wSLO/C (sc),wST/C (sc),wCUO/C (sc),wSV/C (sc),SI-Swing%,SI-Contact%,SI-Zone%,SO-Swing%,SO-Contact%,SO-Zone%,SwgLng,B-Rvw,B-OvrTrn,B-Crct%,wB-Rvw,P-Rvw,P-OvrTrn,P-Crct%,wP-Rvw,C-Rvw,C-OvrTrn,C-Crct%,wC-Rvw,AsC-Rvw,AsC-Ovrtrn,AsC-Crct%,wAsC-Rvw,NameASCII,PlayerId,MLBAMID
"Angel Genao","CLE","Angel Genao","CLE",2026,22,14,19,22,4,2,2,0,0,3,1,2,0,1,1,0,0,0,0,0,0.210526315,14,2,2,0,73,27,46,0,0,0,0.09090909,0.045454545,2,0.318181818,0.315789473,0.633971291,0.105263158,0.222222222,7,0.111111111,0.777777777,0.111111111,0,0,0,0,0.29227954149246216,-0.4239317455221456,2.1734171084235867,,,,,,,,2.64285714,85.46795604098685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028623384423553944,,"22 - 22",,,,0.38888889,0.5,0.11111111,0,0.61111111,0.38888889,0.13636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Angel Genao",28811,694197
"Yainer Diaz","HOU","Yainer Diaz","HOU",2026,27,41,71,76,18,13,4,0,1,9,6,4,0,17,1,0,0,0,0,1,0.253521126,32,16,6,2,263,82,181,2,0,0,0.052631578,0.22368421,0.235294117,0.302631578,0.352112676,0.654744254,0.09859155,0.320754716,2,0.111111111,0.592592592,0.296296296,0.125,0.0625,0.0625,0,0.29205165254442317,-1.4784567959382577,7.494202881328817,,,,,,,,2.6221510328123507,85.61122609688826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5138232726603746,,"27 - 27",,,,0.31481481,0.42592593,0.25925926,0.2037037,0.51851852,0.27777778,0.28947368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yainer Diaz",23003,673237
"Roman Anthony","BOS","Roman Anthony","BOS",2026,22,24,36,39,10,9,1,0,0,3,1,3,0,8,0,0,0,1,1,0,0.277777777,18,3,7,0,154,58,96,0,0,0,0.076923076,0.205128205,0.375,0.333333333,0.305555555,0.638888888,0.027777778,0.357142857,6,0.25,0.642857142,0.107142857,0,0,0,0,0.29150166114171344,-0.7759773228419122,3.828413827334613,,,,,,,,3.954819518612931,81.82198342054448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13130388036370277,,"22 - 22",,,,0.46428571,0.35714286,0.17857143,0.07142857,0.57142857,0.35714286,0.28205128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Roman Anthony",31812,701350
"José Caballero","NYY","José Caballero","NYY",2026,29,71,126,135,31,23,4,0,4,16,12,7,0,42,1,1,0,3,10,2,0.246031746,31,27,21,5,571,190,381,2,6,3,0.051851851,0.311111111,0.166666666,0.288888888,0.373015873,0.661904761,0.126984127,0.333333333,1.148148148,0.265822784,0.392405063,0.341772151,0.185185185,0.148148148,0.064516129,0.5,0.2914795650376214,-2.6884806150285185,13.249796443274837,,,,,,,,5.77151214409554,84.57968155253344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000976868905127,,"29 - 29",,,,0.48235294,0.29411765,0.22352941,0.18823529,0.54117647,0.27058824,0.39259259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jose Caballero",23401,676609
"Marcell Ozuna","PIT","Marcell Ozuna","PIT",2026,35,41,92,103,19,12,3,0,4,9,11,11,1,27,0,0,0,2,0,0,0.206521739,22,29,14,6,467,188,279,3,0,0,0.106796116,0.262135922,0.407407407,0.291262135,0.369565217,0.660827352,0.163043478,0.245901639,0.758620689,0.215384615,0.338461538,0.446153846,0.206896551,0.137931034,0.136363636,0,0.29078202154122146,-2.1091436381346855,10.051171450793062,,,,,,,,0.7197802149999999,78.41724695722388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12594289146363735,,"35 - 35",,,,0.38461538,0.38461538,0.23076923,0.13846154,0.52307692,0.33846154,0.40776699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marcell Ozuna",10324,542303
"Steven Kwan","CLE","Steven Kwan","CLE",2026,28,92,130,158,29,24,5,0,0,21,8,24,1,21,2,1,1,6,2,0,0.223076923,47,32,28,5,657,265,392,0,4,2,0.151898734,0.132911392,1.142857142,0.350318471,0.261538461,0.611856932,0.038461538,0.263636363,1.46875,0.261682242,0.439252336,0.29906542,0.15625,0,0,0.5,0.289678482291026,-3.3759767491893315,15.277710474602744,,,,,,,,4.210091645171724,83.65902104173819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11949083860963583,,"28 - 28",,,,0.25225225,0.51351351,0.23423423,0.17117117,0.62162162,0.20720721,0.28481013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Steven Kwan",24610,680757
"Jonathan Aranda","TBR","Jonathan Aranda","TBR",2026,28,79,143,165,34,29,3,0,2,16,12,17,0,46,3,2,0,3,0,1,0.237762237,42,27,30,1,657,240,417,1,0,0,0.103030303,0.278787878,0.369565217,0.327272727,0.3006993,0.627972027,0.062937063,0.329896907,1.555555555,0.303030303,0.424242424,0.272727272,0.037037037,0.074074074,0.023809523,0,0.2894682396541942,-3.553517016519569,15.926599388073422,,,,,,,,1.687292690823134,82.26549491924693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6912882560864091,,"28 - 28",,,,0.22222222,0.45454545,0.32323232,0.1010101,0.51515152,0.38383838,0.39393939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jonathan Aranda",21837,666018
"Daulton Varsho","- - -","Daulton Varsho","- - -",2026,29,65,107,115,26,17,7,1,1,10,9,6,0,22,2,0,0,2,2,0,0.242990654,31,32,20,9,450,149,301,4,2,2,0.052173913,0.191304347,0.272727272,0.295652173,0.355140186,0.650792359,0.112149532,0.297619047,0.96875,0.240963855,0.373493975,0.385542168,0.28125,0.03125,0.129032258,1,0.28926973031914754,-2.4951010821441417,11.08194974529946,,,,,,,,5.595540783013905,83.76339136047146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25688308384269476,,"29 - 29",,,,0.37647059,0.37647059,0.24705882,0.18823529,0.54117647,0.27058824,0.25217391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Daulton Varsho",19918,662139
"Willy Adames","SFG","Willy Adames","SFG",2026,30,70,125,137,27,17,5,1,4,19,9,12,0,42,0,0,0,1,2,0,0.216,30,36,17,3,535,182,353,2,0,0,0.08759124,0.306569343,0.285714285,0.284671532,0.368,0.652671532,0.152,0.29113924,0.833333333,0.204819277,0.361445783,0.433734939,0.083333333,0.111111111,0.066666666,0,0.28926118620990837,-2.9733686133982857,13.201031067991046,,,,,,,,6.22236844861969,82.9702350963665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2339843763038516,,"30 - 30",,,,0.55421687,0.31325301,0.13253012,0.10843373,0.45783133,0.43373494,0.42335766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Willy Adames",15986,642715
"Jose Fernandez","ARI","Jose Fernandez","ARI",2026,22,33,57,62,15,11,4,0,0,9,5,4,0,14,0,0,1,1,3,0,0.263157894,18,13,11,2,261,89,172,1,2,0,0.064516129,0.225806451,0.285714285,0.311475409,0.333333333,0.644808742,0.070175439,0.348837209,1.384615384,0.261904761,0.428571428,0.309523809,0.153846153,0,0.055555555,0,0.2890815871660827,-1.3545906908733758,5.965210624791869,,,,,,,,6.377659534857915,79.95474409747042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5141298556700349,,"22 - 22",,,,0.43181818,0.38636364,0.18181818,0.13636364,0.47727273,0.38636364,0.29032258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jose Fernandez",28020,699912
"Hao-Yu Lee","DET","Hao-Yu Lee","DET",2026,23,65,112,120,28,19,6,1,2,10,11,6,0,26,0,1,1,0,1,0,0.25,29,41,17,4,439,157,282,3,1,0,0.05,0.216666666,0.23076923,0.285714285,0.375,0.660714285,0.125,0.305882352,0.707317073,0.195402298,0.333333333,0.471264367,0.097560975,0.048780487,0.103448275,0,0.2888958093498935,-2.6397642604567557,11.527593124701783,,,,,,,,4.4851190476190474,81.77227253765746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05688308086246252,,"23 - 23",,,,0.30681818,0.35227273,0.34090909,0.15909091,0.52272727,0.31818182,0.28333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hao-Yu Lee",30080,701678
"Ernie Clement","TOR","Ernie Clement","TOR",2026,30,83,162,171,41,31,5,1,4,19,12,7,0,18,1,1,0,6,3,0,0.253086419,48,68,28,13,569,164,405,7,1,1,0.040935672,0.105263157,0.388888888,0.286549707,0.37037037,0.656920077,0.117283951,0.262411347,0.705882352,0.194444444,0.333333333,0.472222222,0.19117647,0.058823529,0.145833333,1,0.2884863130530419,-3.8181265391573116,16.370357734693606,,,,,,,,5.3680254668061425,83.24268956065423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37673761043697596,,"30 - 30",,,,0.43448276,0.39310345,0.17241379,0.19310345,0.64137931,0.16551724,0.16959064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ernie Clement",20352,676391
"Blaze Alexander","BAL","Blaze Alexander","BAL",2026,27,49,85,92,23,20,1,1,1,7,10,6,1,22,0,1,0,1,4,1,0.270588235,28,20,15,2,368,131,237,2,1,1,0.065217391,0.239130434,0.272727272,0.315217391,0.34117647,0.656393861,0.070588235,0.349206349,1.4,0.238095238,0.444444444,0.317460317,0.1,0.05,0.071428571,1,0.2879877922299144,-2.0911782665890466,8.770462395365833,,,,,,,,5.952249988901863,84.14565678964672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2461040010675788,,"27 - 27",,,,0.375,0.296875,0.328125,0.09375,0.546875,0.359375,0.31521739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Blaze Alexander",23789,677942
"Sam Antonacci","CHW","Sam Antonacci","CHW",2026,23,59,82,96,19,16,3,0,0,10,6,5,0,20,8,0,1,0,3,1,0.231707317,41,11,10,1,398,156,242,3,1,0,0.052083333,0.208333333,0.25,0.336842105,0.268292682,0.605134787,0.036585365,0.306451612,3.727272727,0.161290322,0.661290322,0.177419354,0.09090909,0,0.073170731,0,0.28792732828541806,-2.1867794446947557,9.147106463432076,,,,,,,,4.936303376523,82.25583247935293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0232052905485034,,"23 - 23",,,,0.3968254,0.34920635,0.25396825,0.25396825,0.55555556,0.19047619,0.26041667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sam Antonacci",35101,803011
"Christian Yelich","MIL","Christian Yelich","MIL",2026,34,62,99,109,22,14,4,2,2,9,12,9,0,29,0,0,1,1,1,0,0.222222222,39,20,10,1,475,174,301,3,2,1,0.082568807,0.266055045,0.310344827,0.287037037,0.363636363,0.6506734,0.141414141,0.294117647,1.95,0.144927536,0.565217391,0.289855072,0.05,0.1,0.076923076,0.5,0.28790715281610135,-2.4846790531026945,10.384003905082979,,,,,,,,5.528901959127192,80.79686041092212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0683324346318841,,"34 - 34",,,,0.32394366,0.33802817,0.33802817,0.1971831,0.47887324,0.32394366,0.36697248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Christian Yelich",11477,592885
