"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","miss_distance","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
605,679529,"Torkelson, Spencer",2069,29.2,0.274,0.154,0.377,0.427,0.354,0.32,0.23,32,117,88.4,16.2,2166,87.8,88.18,71,255,350,0.4000000000000057,6.49,106,152,123,146,299,329,296,"-3.565","3.565","71.2","7.7","3.048454651",137,80,20,9,0,3,38,27.7,19,13.9,"2.46","0.53","0.44","-0.44","91.7",171,37.5,10,5.839416058394161,5.73,2.06,0.03,2.2,0.372,8,"0.589256198",0.335,0.382,"-0.589256198",0.044,0.03699999999999998,0.045,0.034,27.8,"38.7",14.040148233710818,-5.3296271853149255,38.84700560214134,0.43529411764705883,37.4231945004619,29.06982155599282
602,680757,"Kwan, Steven",1937,31.1,0.216,0.043,0.255,0.259,0.29,0.325,0.254,25,116,83.6,12.4,2299,89.5,89.61,25,213,389,0.09999999999999432,6.41,110,147,100,150,277,311,295,"1.563","-1.563","59.7","6.1","2.119176451",142,98,20,5,0,0,19,13.4,23,16.2,"2.23","0.66","0.45","0.45","89.3",148,10.309278350515463,0,0,5.72,2.16,-0.32,2.25,0.352,0,"-0.259634551",0.387,0.311,"0.259634551",-0.038,-0.03500000000000003,-0.052,-0.035,11.7,"35.7",1.6062110670685583,-0.48378531358879473,34.97498337440278,0.2932692307692308,33.27048266827787,27.481277939968
599,657041,"Thomas, Lane",1424,42.1,0.268,0.195,0.329,0.463,0.366,0.354,0.279,33,123,90.6,17.3,2256,88.3,88.41,60,237,362,0.10000000000000853,6.31,107,151,119,145,303,328,294,"-6.688","6.688","71.2","6.8","2.809431854",145,90,19,9,0,5,34,23.4,21,14.5,"2.41","0.55","0.26","-0.26","92.2",158,48.888888888888886,4.444444444444445,2.7586206896551726,5.76,1.95,-0.05,2.25,0.372,4,"1.116527546",0.382,0.412,"-1.116527546",-0.011,-0.010000000000000009,0.051,0.012,25.3,"39.1",7.614668169026186,0.07607594127390349,27.872768791471213,0.5106382978723404,36.75602375246988,26.301841736251156
597,678554,"Mead, Curtis",1403,42.6,0.276,0.252,0.303,0.528,0.388,0.382,0.28,34,123,87.9,19.4,2202,88.7,89.01,44,247,350,0.29999999999999716,6.41,106,151,122,146,305,322,292,"-6.291","6.291","71.0","7.0","2.049883464",141,96,18,8,1,7,27,19.1,16,11.3,"2.36","0.57","0.41","-0.41","92.5",175,43.15789473684211,12.631578947368421,8.51063829787234,5.78,2.17,0.05,2.34,0.369,12,"1.053768844",0.372,0.508,"-1.053768844",-0.004,-0.0030000000000000027,0.02,0.006,17.8,"36.8",4.80516221908708,-4.234300176196037,32.11248666730743,0.3925619834710744,35.627661360986394,30.374905651038382
583,691406,"Caminero, Junior",2142,27.2,0.281,0.215,0.293,0.496,0.389,0.395,0.296,34,121,94.4,9.8,2165,87.9,87.9,51,245,338,0,6.43,108,152,126,147,301,330,297,"-5.896","5.896","79.6","8.6","1.930334951",148,99,22,5,0,7,22,14.9,26,17.6,"2.48","0.53","0.51","-0.51","94.3",146,49.494949494949495,13.131313131313133,8.783783783783784,5.74,2.15,-0.01,2.25,0.412,13,"1.011320755",0.424,0.505,"-1.011320755",-0.015,-0.01200000000000001,-0.009,-0.006,20.8,"36.1",7.222559701775645,-3.768541558300662,24.73217736604472,0.5738396624472574,37.65185604592454,36.72667303510224
578,696100,"Goodman, Hunter",1743,33.2,0.273,0.234,0.397,0.508,0.366,0.322,0.23,35,128,90.8,15,2214,87.6,87.94,115,310,268,0.30000000000001137,6.34,106,151,123,145,305,332,301,"-5.394","5.394","73.7","7.3","3.037786781",146,76,21,6,0,8,53,36.3,17,11.6,"2.55","0.45","0.35","-0.35","92.6",171,48.68421052631579,15.789473684210526,8.21917808219178,5.77,1.98,0.1,2.26,0.356,12,"0.933217993",0.319,0.436,"-0.933217993",0.043,0.03699999999999998,0.072,0.044,37.1,"37.3",14.046970858947354,-5.0064603976590245,23.998657526808596,0.563573883161512,39.28942322849103,38.077440744670334
578,691720,"Karros, Kyle",1617,35.7,0.287,0.139,0.359,0.426,0.351,0.344,0.274,35,122,89.3,17.1,2210,88,88.3,68,282,296,0.29999999999999716,6.31,107,152,122,147,308,328,294,"-4.063","4.063","67.9","6.9","3.936259603",139,94,22,11,0,2,28,20.1,14,10.1,"2.45","0.52","0.39","-0.39","91.7",172,43.61702127659575,8.51063829787234,5.755395683453238,5.77,2.07,0.1,2.27,0.374,8,"0.702941176",0.363,0.426,"-0.702941176",0.013,0.01100000000000001,0,0.007,24.1,"37.1",6.572726694694501,-5.683705834745189,37.635130522619114,0.36742424242424243,36.769242453436156,26.363156204494295
577,676475,"Burleson, Alec",1963,29.4,0.205,0.096,0.23,0.301,0.239,0.325,0.266,32,156,90.9,9.7,2344,88.1,88.11,72,316,261,0,6.34,113,146,116,151,295,325,305,"11.023","-11.023","70.4","7.5","3.146573849",166,129,23,6,0,3,29,17.5,8,4.8,"2.49","0.49","0.17","0.17","92.6",146,44.18604651162791,7.751937984496124,6.024096385542169,5.7,2.07,-0.42,2.3,0.241,10,"-1.910398614",0.301,0.455,"1.910398614",-0.061,-0.06,-0.154,-0.086,22.8,"36.8",11.584209066370944,3.3109537764998564,35.88705479721485,0.5387096774193548,32.6477203919363,30.25244319551953
574,693304,"Gonzales, Nick",1802,31.9,0.273,0.058,0.327,0.331,0.297,0.285,0.253,38,139,86.2,12,2190,88.2,88.27,75,317,257,0.09999999999999432,6.35,107,152,117,147,306,319,291,"3.101","-3.101","68.5","7.4","3.086126723",152,114,32,5,0,1,26,17.1,11,7.2,"2.41","0.56","0.41","-0.41","90.7",155,31.57894736842105,0.8771929824561403,0.6578947368421052,5.72,1.96,0.05,2.29,0.329,1,"-0.540243902",0.311,0.327,"0.540243902",0.02,0.018000000000000016,0.004,0.012,23.7,"38.3",8.533606177278674,1.3298372782593466,35.9889358900498,0.4271523178807947,35.34077158454857,26.662328727456682
573,641355,"Bellinger, Cody",1657,34.6,0.25,0.167,0.271,0.417,0.323,0.324,0.275,33,132,87.8,19.7,2272,89,89.28,45,269,304,0.29999999999999716,6.51,119,147,120,152,290,324,296,"-1.907","1.907","68.2","7.8","3.119856666",151,111,20,8,1,4,24,15.9,16,10.6,"2.31","0.61","0.34","0.34","91.5",165,30.630630630630627,3.6036036036036037,2.6490066225165565,5.79,2.06,-0.25,2.38,0.325,4,"0.332809773",0.347,0.383,"-0.332809773",-0.025,-0.021999999999999964,0.034,-0.001,16.7,"40.2",13.405873552598747,-2.1339849053268853,33.62807781836428,0.6156716417910447,30.225285352339487,30.152304533248614
572,663728,"Raleigh, Cal",1692,33.8,0.142,0.133,0.177,0.274,0.242,0.274,0.167,16,113,90.1,22.5,2261,88.1,88.21,104,297,275,0.10000000000000853,6.38,107,151,124,145,300,326,294,"7.679","-7.679","71.9","7.8","3.468009317",132,67,11,0,0,5,48,36.4,16,12.1,"2.4","0.59","0.24","-0.24","92.0",157,31.343283582089555,11.940298507462686,6.0606060606060606,5.78,1.98,0.13,2.34,0.25,8,"-1.342482517",0.277,0.313,"1.342482517",-0.025,-0.027000000000000024,-0.039,-0.032,35,"39.5",15.859263055663412,-5.913543592941417,32.86695978636204,0.4709897610921502,35.32788927612455,35.27892630326239
571,650489,"Castro, Willi",1704,33.5,0.265,0.14,0.348,0.404,0.314,0.233,0.191,36,136,83.4,21,2213,88.1,88.51,102,337,234,0.4000000000000057,6.31,106,151,114,148,305,327,293,"0.589","-0.589","73.0","7.5","2.35397033",145,96,26,5,1,4,40,27.6,7,4.8,"2.41","0.55","0.4","-0.4","90.9",143,30.526315789473685,5.263157894736842,3.4482758620689653,5.77,2.03,0.16,2.33,0.31,5,"-0.103152364",0.242,0.277,"0.103152364",0.074,0.068,0.127,0.081,30.3,"37.5",5.368188412421145,-3.556628402751411,33.3053284470908,0.3949843260188088,36.908309165911014,29.65570337507204
571,666176,"Adell, Jo",1977,28.9,0.319,0.296,0.33,0.615,0.41,0.413,0.311,43,135,92,16.9,2217,88.4,88.35,93,320,251,0,6.34,106,152,122,146,307,327,296,"-9.173","9.173","76.3","7.7","3.0223045",148,106,27,4,0,12,32,21.6,6,4.1,"2.35","0.61","0.47","-0.47","93.3",167,49.523809523809526,13.333333333333334,9.45945945945946,5.8,1.93,0.09,2.26,0.358,14,"1.60647986",0.356,0.625,"-1.60647986",0.008,0.0020000000000000018,-0.01,-0.003,29.1,"37.5",10.482594951508025,-5.160201573863972,35.593262774396564,0.4634920634920635,37.29886765032745,27.34605033013524
571,608324,"Bregman, Alex",2270,25.2,0.27,0.122,0.298,0.391,0.35,0.331,0.242,31,115,89.2,19,2216,88.4,88.5,30,219,352,0.09999999999999432,6.41,106,151,121,146,299,322,294,"-4.335","4.335","68.5","6.9","2.946625651",142,97,23,5,0,3,20,14.1,22,15.5,"2.51","0.45","0.38","-0.38","91.7",164,37.11340206185567,4.123711340206185,2.8169014084507045,5.75,2.09,0.09,2.26,0.394,4,"0.759194396",0.374,0.364,"-0.759194396",0.028,0.020000000000000018,0.027,0.019,13.7,"36.5",13.806898426992834,-2.917630647285316,28.75948202883539,0.663594470046083,34.586316646185246,31.005067453884894
568,687263,"Neto, Zach",2178,26.1,0.242,0.18,0.313,0.422,0.33,0.308,0.21,31,128,89.9,22.3,2184,87.2,87.3,91,276,292,0.09999999999999432,6.4,108,153,117,146,304,324,295,"-1.838","1.838","69.7","7.0","4.0151195",145,88,19,6,1,5,40,27.6,17,11.7,"2.49","0.56","0.43","-0.43","91.7",160,43.18181818181818,10.227272727272728,6.206896551724138,5.84,1.94,0.22,2.1,0.331,9,"0.323591549",0.303,0.404,"-0.323591549",0.032,0.028000000000000025,0.018,0.022,33,"39.4",19.53829284411253,-6.662047695118527,39.86935369788827,0.3874538745387454,31.997068120355664,37.708533883442826
568,808959,"Murakami, Munetaka",1741,32.6,0.194,0.214,0.275,0.408,0.324,0.33,0.195,20,103,93.4,17.4,2306,88,88.05,94,225,343,0.09999999999999432,6.32,117,145,128,150,293,327,302,"0.97","-0.97","71.4","7.7","4.155779734",125,57,10,4,0,6,47,37.6,21,16.8,"2.5","0.49","0.19","0.19","92.9",169,61.40350877192983,19.298245614035086,8.799999999999999,5.8,2.07,-0.42,2.14,0.328,11,"-0.170774648",0.329,0.43,"0.170774648",-0.001,-0.0010000000000000009,-0.022,-0.006,41.8,"36.7",17.02787399903512,2.86476838996686,35.03157451809698,0.4594594594594595,37.47014611401355,32.240839679645276
567,807712,"Keaschall, Luke",1748,32.4,0.281,0.086,0.343,0.367,0.334,0.32,0.25,36,128,84.6,17.3,2226,88,88.08,48,243,324,0.09999999999999432,6.37,108,151,118,145,301,321,286,"-3.811","3.811","67.3","6.7","2.851407334",149,103,27,8,0,1,26,17.4,17,11.4,"2.45","0.54","0.41","-0.41","90.8",150,26.21359223300971,2.912621359223301,2.013422818791946,5.77,1.95,0.12,2.22,0.376,3,"0.672134039",0.35,0.363,"-0.672134039",0.031,0.026000000000000023,0.004,0.014,19.8,"37.0",9.529429044718377,-2.451765575769074,37.15563915208584,0.5,37.46178317730942,31.787645350874
565,545361,"Trout, Mike",2093,27,0.279,0.183,0.348,0.462,0.385,0.378,0.254,29,104,88.1,18.4,2239,89.5,89.49,45,223,342,0,6.39,107,153,124,147,308,326,296,"-6.234","6.234","73.2","7.4","1.934387229",129,74,20,4,0,5,30,23.3,24,18.6,"2.09","0.8","0.48","-0.48","91.6",169,41.0958904109589,13.698630136986301,7.751937984496124,5.87,1.88,0.19,2.53,0.419,10,"1.103362832",0.399,0.48,"-1.103362832",0.025,0.019999999999999962,-0.018,0.007,20.2,"39.3",5.4632299218533005,1.4759666117135524,36.73226107842479,0.38073394495412843,35.010599200343655,24.382877510778375
564,656555,"Hoskins, Rhys",1340,42.1,0.157,0.206,0.172,0.363,0.285,0.3,0.167,16,102,91.7,30.5,2263,88.5,88.49,80,249,315,0,6.29,105,151,123,145,300,326,294,"2.505","-2.505","70.8","8.3","2.637772093",125,64,7,3,0,6,42,33.6,18,14.4,"2.42","0.53","0.37","-0.37","92.4",181,45.3125,12.5,6.4,5.76,2.09,0,2.31,0.28,8,"-0.444148936",0.294,0.377,"0.444148936",-0.01,-0.013999999999999957,-0.014,-0.015,32.1,"36.8",16.722194962659913,-6.005354038677636,34.22118566286692,0.5368852459016393,37.2722769511903,32.9907426689288
564,663656,"Tucker, Kyle",1936,29.1,0.25,0.153,0.299,0.403,0.328,0.329,0.263,31,124,90,18,2312,89.1,89.24,54,274,290,0.10000000000000853,6.33,115,147,125,152,294,322,301,"-4.145","4.145","69.1","7.2","2.135120978",144,99,19,7,3,2,27,18.8,17,11.8,"2.35","0.56","0.29","0.29","91.6",144,41.83673469387755,7.142857142857142,4.861111111111112,5.7,2.08,-0.27,2.24,0.34,7,"0.734929078",0.356,0.369,"-0.734929078",-0.013,-0.01599999999999996,0.034,-0.001,19.7,"35.1",7.861137726411718,-4.130414022157368,35.65615876491074,0.4646840148698885,36.51644532323314,27.227373005384205
563,677594,"Rodríguez, Julio",1865,30.2,0.23,0.214,0.239,0.444,0.331,0.402,0.292,29,126,91,16.2,2244,88.9,89.11,78,288,275,0.19999999999998863,6.41,105,152,124,147,305,326,294,"-2.047","2.047","75.9","7.6","2.584229735",142,96,18,3,0,8,30,21.1,15,10.6,"2.28","0.64","0.37","-0.37","93.0",172,46.875,12.5,8.450704225352112,5.78,1.97,-0.05,2.34,0.317,12,"0.363587922",0.372,0.575,"-0.363587922",-0.062,-0.05499999999999999,-0.131,-0.071,27.1,"40.0",7.2042417847670785,-1.5513476046521189,31.487597374728093,0.45104895104895104,38.69108717097144,31.696822577745653
563,677587,"Rocchio, Brayan",1819,31,0.226,0.124,0.25,0.35,0.278,0.292,0.242,31,137,85.8,13.1,2228,88.5,88.58,72,301,262,0.09999999999999432,6.38,101,149,108,145,299,321,286,"4.698","-4.698","67.6","7.2","3.152728099",150,115,21,6,1,3,24,16,8,5.3,"2.41","0.54","0.44","-0.44","90.6",153,26.956521739130434,5.217391304347826,4,5.73,2.06,0.13,2.24,0.28,6,"-0.834458259",0.296,0.369,"0.834458259",-0.016,-0.01599999999999996,-0.019,-0.014,23.9,"36.7",9.321123017599925,-2.5634250733307478,30.94561494058941,0.5050847457627119,34.56050137973479,30.401225708242205
561,701538,"Merrill, Jackson",2062,27.2,0.291,0.119,0.379,0.41,0.316,0.301,0.266,39,134,90.8,13.7,2300,88.8,88.78,75,299,262,0,6.34,118,147,112,151,291,322,304,"0.415","-0.415","71.2","7.4","3.009544038",140,98,29,7,0,3,37,26.4,5,3.6,"2.37","0.57","0.25","0.25","92.1",166,49.48453608247423,6.185567010309279,4.285714285714286,5.75,1.94,-0.26,2.32,0.314,6,"-0.073975045",0.292,0.403,"0.073975045",0.025,0.02200000000000002,0.007,0.015,25.1,"39.1",9.30730534527844,0.2931442411860761,38.673718196972516,0.5125448028673835,37.11421624936138,30.201468661969766
559,666182,"Bichette, Bo",2023,27.6,0.269,0.185,0.291,0.454,0.338,0.35,0.287,35,130,90.2,12.7,2178,88.2,88.14,57,287,272,-0.10000000000000853,6.28,108,149,123,147,304,324,292,"-1.332","1.332","68.5","7.1","4.630760013",144,108,21,9,0,5,24,16.7,12,8.3,"2.45","0.53","0.52","-0.52","91.9",177,37.96296296296296,8.333333333333332,6.25,5.71,2.07,0.03,2.25,0.326,9,"0.238282648",0.346,0.456,"-0.238282648",-0.018,-0.019999999999999962,-0.002,-0.012,19.9,"37.0",2.6182578754317594,3.8665447538899005,38.65734055163604,0.275,34.16442719059395,25.215141215870215
559,665862,"Chisholm Jr., Jazz",1877,29.8,0.197,0.157,0.284,0.354,0.261,0.225,0.173,25,127,90.3,19.6,2287,88.5,88.81,97,269,290,0.29999999999999716,6.51,114,145,107,151,291,324,296,"8.726","-8.726","68.5","7.8","4.386832304",138,78,15,4,2,4,51,37,9,6.5,"2.44","0.52","0.2","0.2","92.4",154,37.17948717948718,5.128205128205128,2.898550724637681,5.72,2.1,-0.29,2.14,0.246,4,"-1.561001789",0.226,0.279,"1.561001789",0.024,0.01999999999999999,0.075,0.036,36.1,"38.4",14.175737193601833,-8.793556956005547,30.413807513982096,0.5855513307984791,35.50540683087613,32.41804894317347
558,664702,"Straw, Myles",905,61.7,0.183,0.108,0.208,0.292,0.237,0.277,0.231,22,120,86.2,16.7,2210,89,89.05,37,227,331,0.09999999999999432,6.38,102,150,107,146,300,318,281,"7.355","-7.355","66.2","6.9","2.268808415",133,98,13,7,0,2,25,18.8,10,7.5,"2.28","0.65","0.36","-0.36","90.5",168,29.591836734693878,5.1020408163265305,3.7593984962406015,5.82,2.03,0.1,2.34,0.241,5,"-1.318100358",0.285,0.343,"1.318100358",-0.048,-0.043999999999999984,-0.051,-0.04,16.3,"38.4",6.250334560026845,-1.4315516968991364,34.50401654820317,0.460093896713615,33.95338436788117,27.919062324340533
557,695657,"Montgomery, Colson",1873,29.7,0.261,0.232,0.326,0.493,0.36,0.314,0.226,37,142,85.6,16.2,2253,89.5,89.64,98,298,259,0.09999999999999432,6.38,115,144,124,150,291,325,299,"-5.479","5.479","73.7","7.7","4.603220716",158,97,20,9,0,8,45,28.5,11,7,"2.38","0.5","0.4","0.4","91.8",144,32.98969072164948,10.309278350515463,6.329113924050633,5.83,2.01,-0.27,2.21,0.335,10,"0.983662478",0.305,0.407,"-0.983662478",0.035,0.030000000000000027,0.086,0.046,32.9,"37.9",11.48989027640657,-6.125401286888862,33.08597387006041,0.5252525252525253,36.11018856159094,33.01320573536668
549,650490,"Díaz, Yandy",2001,27.4,0.301,0.203,0.306,0.504,0.372,0.348,0.284,40,133,92.9,11.7,2180,89.1,89.14,39,266,283,0,6.41,109,152,126,149,305,327,294,"-4.079","4.079","73.3","7.6","2.15234443",150,115,27,6,0,7,20,13.3,13,8.7,"2.24","0.68","0.51","-0.51","93.9",176,53.04347826086957,5.217391304347826,4,5.82,1.96,-0.11,2.34,0.367,6,"0.74298725",0.358,0.428,"-0.74298725",0.017,0.009000000000000008,0.076,0.024,14.7,"38.1",2.200159969148382,5.609954492060198,23.460109586470168,0.32196969696969696,38.26878245502549,29.419201664536985
547,650333,"Arraez, Luis",1981,27.6,0.309,0.115,0.331,0.424,0.332,0.268,0.259,43,139,84.5,11.3,2276,89.5,89.93,31,279,268,0.4000000000000057,6.49,115,147,106,150,274,312,298,"-2.773","2.773","60.6","5.7","1.485992627",148,128,32,7,3,1,13,8.8,4,2.7,"2.3","0.57","0.42","0.42","89.6",146,17.1875,0,0,5.67,2.13,-0.18,2.23,0.338,0,"0.506946984",0.29,0.314,"-0.506946984",0.05,0.04800000000000004,0.11,0.064,11.1,"36.1",7.290973674049067,3.147787389336329,35.24044422911215,0.5018315018315018,34.58967679821022,32.55481577659292
546,691016,"Soderstrom, Tyler",1753,31.1,0.211,0.226,0.229,0.436,0.309,0.293,0.217,28,133,91.6,11.3,2295,88.4,88.51,75,266,280,0.09999999999999432,6.38,118,147,120,151,294,326,302,"2.143","-2.143","71.4","7.4","4.609668473",145,92,17,1,1,9,41,28.3,11,7.6,"2.43","0.54","0.29","0.29","92.4",155,51.08695652173913,9.782608695652174,6.206896551724138,5.72,2.18,-0.2,2.19,0.276,9,"-0.392490842",0.282,0.386,"0.392490842",-0.006,-0.00599999999999995,0.05,0.016,28.2,"36.2",10.30173441555393,-1.423747862577577,28.57411748515093,0.516260162601626,38.40588133921907,29.151071801945054
544,607043,"Nimmo, Brandon",1977,27.5,0.338,0.192,0.394,0.531,0.397,0.35,0.294,44,130,90.4,8.7,2258,88.9,89.06,62,283,261,0.19999999999998863,6.43,115,147,114,151,292,326,304,"-11.384","11.384","69.9","7.0","3.397582389",142,104,29,10,0,5,27,19,9,6.3,"2.3","0.62","0.34","0.34","91.9",160,46.15384615384615,5.769230769230769,4.225352112676056,5.74,2.13,-0.28,2.28,0.387,6,"2.092647059",0.349,0.451,"-2.092647059",0.044,0.038000000000000034,0.08,0.047,21.9,"36.3",6.076925703678549,3.428186986433022,29.09427023498242,0.44528301886792454,38.05583775900145,28.921371968487236
543,701807,"Benge, Carson",2013,27,0.267,0.138,0.342,0.405,0.326,0.339,0.269,31,116,87.7,9.1,2299,88.9,88.96,56,244,299,0.09999999999999432,6.38,118,148,108,151,288,322,303,"-2.118","2.118","67.9","6.4","2.614090428",127,83,24,2,1,4,33,26,9,7.1,"2.44","0.49","0.36","0.36","91.1",157,36.58536585365854,10.975609756097562,7.086614173228346,5.69,2.15,-0.26,2.24,0.331,9,"0.390055249",0.333,0.442,"-0.390055249",-0.002,-0.0020000000000000018,-0.037,-0.013,23,"35.3",5.035834377932357,5.591857492511546,33.26401221111536,0.4327731092436975,36.85152647980259,33.34352813288213
541,647304,"Naylor, Josh",1660,32.6,0.298,0.113,0.345,0.411,0.335,0.31,0.268,42,141,84.8,9.2,2308,88.2,88.37,60,260,281,0.20000000000000284,6.38,115,147,113,151,288,321,300,"-0.525","0.525","67.0","7.5","3.426916821",153,116,32,7,0,3,26,17,8,5.2,"2.47","0.5","0.22","0.22","91.3",140,31.03448275862069,6.0344827586206895,4.57516339869281,5.71,2.02,-0.23,2.24,0.346,7,"0.097042514",0.319,0.385,"-0.097042514",0.03,0.02699999999999997,0.026,0.025,23.1,"38.0",7.406107338414346,-7.165770675186329,28.86917566927083,0.49609375,36.52135440275427,25.75369668655115
538,672960,"Okamoto, Kazuma",2097,25.7,0.226,0.2,0.274,0.426,0.321,0.314,0.196,26,115,91.2,20.6,2194,88.3,88.28,78,255,283,0,6.35,106,152,125,146,299,326,291,"-0.06","0.06","70.8","7.9","4.860051524",128,79,15,5,0,6,36,28.1,11,8.6,"2.55","0.42","0.4","-0.4","92.5",170,49.36708860759494,13.924050632911392,8.59375,5.71,2.1,0.06,2.3,0.305,11,"0.011152416",0.278,0.446,"-0.011152416",0.03,0.02699999999999997,-0.02,0.007,30.6,"36.1",15.473745044044845,-3.99839087576718,31.892885266284626,0.5338645418326693,36.69921373112099,29.64660648184367
537,800050,"DeLauter, Chase",1760,30.5,0.346,0.131,0.413,0.477,0.381,0.309,0.253,45,130,88.4,8.3,2336,88.3,88.28,44,239,298,0,6.34,118,147,122,150,290,323,299,"-5.032","5.032","68.2","7.0","2.818880597",142,106,33,9,1,2,25,17.6,11,7.7,"2.48","0.5","0.25","0.25","91.6",139,38.67924528301887,5.660377358490567,4.225352112676056,5.53,2.24,-0.18,2.17,0.394,6,"0.937057728",0.314,0.371,"-0.937057728",0.093,0.08000000000000002,0.106,0.072,18.4,"32.9",3.089741626231305,1.9506064577386146,28.676183482503568,0.401673640167364,36.15989322400167,28.709477439046886
533,701398,"Stewart, Sal",2157,24.7,0.278,0.213,0.333,0.491,0.371,0.36,0.253,30,108,91.4,15.9,2204,87.8,87.89,63,242,291,0.10000000000000853,6.42,108,151,123,147,304,327,294,"-4.161","4.161","71.6","7.7","2.28294897",126,78,19,5,0,6,30,23.8,17,13.5,"2.55","0.46","0.38","-0.38","92.1",177,43.42105263157895,15.789473684210526,9.523809523809524,5.73,2.01,-0.07,2.11,0.381,12,"0.780675422",0.362,0.493,"-0.780675422",0.025,0.019000000000000017,-0.002,0.011,26,"37.2",12.922168498901483,4.6928617428254835,34.070726997143275,0.5274261603375527,38.04472823607836,28.484111700774072
531,691023,"Walker, Jordan",1866,28.5,0.288,0.248,0.311,0.536,0.39,0.421,0.321,36,125,95.4,12.8,2217,87.1,87.22,71,267,264,0.10000000000000853,6.36,108,151,124,147,312,329,297,"-11.079","11.079","77.5","8.3","3.427545996",142,98,21,7,0,8,27,19,17,12,"2.67","0.39","0.36","-0.36","94.2",158,59.183673469387756,16.3265306122449,11.267605633802818,5.68,2.07,-0.03,2.28,0.373,16,"2.086440678",0.402,0.592,"-2.086440678",-0.033,-0.029000000000000026,-0.056,-0.031,26.6,"36.6",6.485561942627388,-3.9073442787532793,30.222523547031965,0.46153846153846156,39.792542967822904,30.699444853169542
